shared name,IDs,cor,p_value,Extract,F_5,F_6,F_7,F_8,F_9,F_10,F_11,F_12,F_13,F_14,F_15,F_16,F_17
435,790.364_587.0,-0.20807795378744154,0.47532511618716905,4.984214272701704e-06,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,3.672463249685732e-11,3.209307113850251e-11,3.6218852871765346e-11,2.981473128840779e-11,3.132689058663393e-11,2.9457701419473213e-11,0.0012861134587157856,0.0008615004053419539,9.479743769718546e-06
436,791.305_606.0,-0.07818683741267643,0.7904865049500065,3.736385153481869e-05,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,9.64551423794874e-06,3.672463249685732e-11,3.209307113850251e-11,3.6218852871765346e-11,2.981473128840779e-11,3.132689058663393e-11,0.0011397729057516417,4.2719956080150056e-05,2.3828781921550337e-11,1.845665318083017e-11
437,791.305_524.0,-0.08214662660588173,0.7801073456336662,9.055483093405599e-05,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,3.672463249685732e-11,3.209307113850251e-11,3.6218852871765346e-11,2.981473128840779e-11,3.132689058663393e-11,0.0017996914266597596,0.00013986547505775396,5.565667109386732e-05,1.845665318083017e-11
438,791.323_1056.0,-0.05731571034750531,0.8456907393636608,0.00036937287232330254,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,3.672463249685732e-11,3.209307113850251e-11,3.6218852871765346e-11,3.5344558586885874e-06,3.0835807314468206e-06,0.004171741961497176,9.111873470628712e-05,1.3896840715201505e-05,7.340595927814213e-06
439,792.357_1045.0,0.07304934084498597,0.8040006292526758,0.00013611901615618582,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,3.672463249685732e-11,3.209307113850251e-11,3.6218852871765346e-11,2.981473128840779e-11,3.132689058663393e-11,2.9457701419473213e-11,0.0011789282011091542,0.005979430969868976,0.008588520449250514
440,792.357_1201.0,0.7579883010287333,0.001682546277875683,0.0047191179461480975,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,3.672463249685732e-11,3.209307113850251e-11,0.00013826342856550732,6.955959541092131e-06,0.012392185794108617,0.0033348612013676653,0.000841251794330694,0.0063241280352741005,0.00012947311968817459
441,792.357_1322.0,0.07987203578589815,0.7860653165796869,0.00117717067117008,6.464336309393652e-10,2.8643403305415673e-06,8.65046921084288e-10,3.423586237287528e-10,3.672463249685732e-11,3.209307113850251e-11,9.206852208093386e-07,3.5158241202930836e-05,0.0019696731706783334,0.002168997395311307,0.00561157437571917,0.003928098397624982,0.0004578472823328387
442,792.357_1347.0,0.08944638388275203,0.761063741960938,0.0012563453458271537,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,3.672463249685732e-11,1.6045862994759408e-06,4.330719773632177e-05,0.00020361811469086504,0.002138804602566188,0.012300830963152744,0.0004937202108784498,0.00019199842272653422,3.41621408429714e-05
443,793.327_591.0,-0.15583277068756554,0.5947401774171155,0.0002556622121432366,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,3.672463249685732e-11,3.209307113850251e-11,3.4474588995060472e-06,2.981473128840779e-11,2.4956509628453746e-05,0.00018171555958009623,1.714208203873688e-05,0.0055140083856677164,2.9104911671841533e-05
444,793.339_1532.0,-0.025351436205817805,0.9314463238491941,0.008852989034705933,0.0002305414450610841,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,0.05249922103910919,0.002729415698319971,0.001223170474741902,0.0009154021434596904,0.0003414692245962347,0.0008157097207418996,0.0008901718478690795,0.0011673883550095629,0.00038610826289182997
445,793.34_1488.0,-0.035311522465536094,0.904608959497033,0.005858770836018526,1.826105314101088e-05,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,0.04993438636709196,0.0012451922535038284,0.0009372427505298965,0.0004868701541298255,0.0001740943738846215,0.00044680742216682967,0.0004907187696026132,0.00035259941674473555,0.00022819412017059624
446,793.361_1211.0,0.8941561263741965,1.610225766288347e-05,0.002107100205362389,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,9.036260989567055e-06,3.672463249685732e-11,3.209307113850251e-11,5.5158768259533555e-05,1.6465947609369214e-06,0.004753837577171208,0.001089807453402648,0.00019171148384427436,6.70236928922812e-05,5.1342070931196034e-05
447,794.333_924.0,-0.024991602869888684,0.9324173218782276,0.00032230816348745723,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,3.672463249685732e-11,3.209307113850251e-11,3.6218852871765346e-11,2.981473128840779e-11,0.00017561209651095768,0.0037389791704122485,0.000172670684377767,6.400717619695661e-05,5.906485102075473e-06
448,795.349_1535.0,-0.026990334833633653,0.9270249514776452,0.0009616548870534525,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,0.006235443412228522,0.0003277863806089953,0.00015591694765554692,0.00012050751741253349,3.8971320280310164e-05,9.303870096680855e-05,9.252882327955884e-05,7.457346778418627e-05,4.55389780992043e-05
449,797.353_1518.0,-0.061051403822175034,0.8357540277425668,6.634984876571831e-05,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,0.0011450321751709648,8.711931836015645e-05,5.8547882476605795e-06,4.024093059592417e-06,3.132689058663393e-11,2.9457701419473213e-11,1.6890211154083039e-06,6.329148804899658e-07,1.845665318083017e-11
450,798.311_860.0,-0.22644556096655516,0.436285114433217,5.860957574977343e-05,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,3.672463249685732e-11,3.209307113850251e-11,1.4613648968384815e-05,2.981473128840779e-11,2.4828555432552133e-06,0.00032093018790369,0.0017971681932926608,0.0023134409667485535,1.6602729232103872e-05
451,798.366_867.0,-0.1746242118900037,0.5504511663028132,1.0849264000271883e-06,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,3.672463249685732e-11,3.209307113850251e-11,3.6218852871765346e-11,7.106904304477422e-07,3.132689058663393e-11,8.323868122100687e-05,2.5464854257300468e-11,0.0017351678134212868,7.975046300747783e-07
452,799.296_1201.0,-0.057439997575911256,0.8453597919318365,0.0008176610150325172,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,3.672463249685732e-11,9.607910872020823e-06,0.02081829342818579,0.003328616712942566,0.00011105731058586985,6.3306861906559e-05,6.385005771147901e-05,6.817251661859901e-06,3.2762749185590195e-05
453,799.339_807.0,0.22291296338390057,0.44366593914388464,7.722527969256058e-05,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,3.672463249685732e-11,3.209307113850251e-11,3.6218852871765346e-11,2.981473128840779e-11,3.132689058663393e-11,2.9457701419473213e-11,7.366711354936931e-05,5.478116749942507e-06,0.0024628397690010253
454,800.347_891.0,-0.1359462072068397,0.6430768359506167,0.00028265524167434247,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,3.672463249685732e-11,3.209307113850251e-11,3.6218852871765346e-11,2.981473128840779e-11,7.645046560876843e-06,8.536557115546794e-05,0.021716028750207703,0.0012651916419270683,3.1007572076236266e-05
455,800.347_833.0,-0.1165965425664677,0.6914055057758302,2.4459455975742074e-11,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,3.672463249685732e-11,3.209307113850251e-11,3.6218852871765346e-11,2.981473128840779e-11,3.132689058663393e-11,2.9457701419473213e-11,0.015929506848130645,0.00019545294095662884,0.0011425450004337717
456,800.382_1301.0,0.160229903465346,0.5842510057118289,2.068721925970432e-05,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,3.672463249685732e-11,3.209307113850251e-11,3.6218852871765346e-11,0.015937531225272503,0.0011798385829849215,2.9457701419473213e-11,2.4481996429600063e-06,1.4746467756073093e-05,1.845665318083017e-11
457,801.332_1179.0,0.1883123213036936,0.5191111555459922,0.003095177323118786,1.8463944920719818e-05,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,3.672463249685732e-11,3.209307113850251e-11,1.0517076001764411e-05,0.04905561487627168,0.004208174234177903,0.00028197799948417553,0.0002999139904912014,5.880557757060787e-05,5.9858148833990923e-05
458,801.332_1016.0,-0.01825543601453701,0.9506094017539632,0.00011568903321599243,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,3.672463249685732e-11,3.209307113850251e-11,3.6218852871765346e-11,2.981473128840779e-11,0.0002071427714655854,0.0015411808351966547,0.0008471550344355495,1.9761654054971603e-05,1.845665318083017e-11
459,802.327_736.0,0.1822230350489652,0.5329535628582961,0.0007432778154754344,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,3.672463249685732e-11,3.209307113850251e-11,3.6218852871765346e-11,2.981473128840779e-11,3.132689058663393e-11,2.0038401861801858e-05,2.554258373866224e-06,0.0038707892859072097,0.013702714159085418
460,802.396_1202.0,-0.044611104212895325,0.8796359546390584,0.00016021475417575862,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,8.55183824814093e-06,3.672463249685732e-11,3.209307113850251e-11,3.6218852871765346e-11,4.820438766136758e-06,0.00014847162792164058,0.004156571657673967,0.00010842707569621362,2.1217536642272327e-05,5.994195732154072e-07
461,802.398_1055.0,0.9021904301711494,1.0208623843462692e-05,0.002092275916122435,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,3.672463249685732e-11,3.209307113850251e-11,0.00012445241973178142,8.956118931560704e-06,0.005321295529777817,0.0007077576459647473,0.0003329611909970491,0.00013419410524227472,2.6909313764902585e-05
462,803.307_939.0,0.8979425792952044,1.3050671414209002e-05,0.014398257759808445,0.001047773107177836,2.0276457427492803e-05,2.3739410008675683e-05,0.00029195795657790074,3.672463249685732e-11,1.070399938519291e-05,0.00039734275158931907,4.4041899449120836e-05,0.02791498164718491,0.0015779910775559358,0.0010679464647758647,0.0015242685936017672,2.19621714610982e-05
463,803.342_1102.0,0.24252557655987836,0.40347934201370395,0.00029824400705271066,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,3.672463249685732e-11,3.209307113850251e-11,3.6218852871765346e-11,0.0036983486291702165,0.0005369972091931997,2.8046692709871298e-05,3.753744364549725e-05,5.374260259714236e-06,1.8707077517697744e-06
464,805.324_625.0,-0.12950898931804117,0.6590205678718901,0.00011911807953759937,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,3.672463249685732e-11,3.209307113850251e-11,3.6218852871765346e-11,6.432121817205272e-07,7.927642280647799e-07,3.238542111921414e-05,0.006474214327523125,0.0001829429588372919,5.135577446093985e-06
465,805.324_715.0,0.10131597799128493,0.7303692982489217,0.0012295241999864316,6.464336309393652e-10,3.0812292718261064e-06,8.65046921084288e-10,3.423586237287528e-10,3.672463249685732e-11,3.209307113850251e-11,5.1589948771110115e-05,2.981473128840779e-11,0.00164023686382981,0.009206069947651486,0.00017395769163376857,0.00026712683558154684,4.3953715670617757e-05
466,805.341_1580.0,-0.05243669892165133,0.8587005763570277,0.0032970238103836587,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,0.06251489123969195,0.0005181201125393823,0.00033430247586629843,0.0001708597445415121,6.376665354852786e-05,0.00012339470382659974,0.00023481462937262578,0.00023564604335704593,5.7049557303051806e-05
467,806.335_1158.0,0.5598852007267066,0.037332824374248744,0.0008276527333729279,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,3.672463249685732e-11,3.209307113850251e-11,1.8678417823463192e-05,1.7339359855510514e-05,0.003839395309338849,0.004271915476289129,0.00037729972280395384,0.00015024319571825255,2.5201515456420096e-05
468,806.335_941.0,-0.1578322504605901,0.5899612395722932,2.819862097574693e-05,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,3.672463249685732e-11,3.209307113850251e-11,3.6218852871765346e-11,2.981473128840779e-11,1.253657593762928e-05,0.005833598116378273,0.010066874189082382,0.0017617128410535286,0.0014210518041696562
469,806.335_1061.0,0.867046568083299,5.951517106980559e-05,0.008345858799057223,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,3.672463249685732e-11,3.209307113850251e-11,0.00023925972812156792,7.891306825962254e-06,0.018773305698097195,0.001395371530079755,0.00542155653725352,0.0009779465363067156,0.00012867418654193599
470,807.357_1630.0,-0.05427247305969264,0.8538014172106001,0.00039109765423313406,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,2.0497619961339634e-05,0.007854352676074747,8.786269645717952e-05,3.4830954209528893e-05,2.2024574432627968e-05,5.31765671094408e-06,7.929888601316333e-06,3.0771753006609554e-05,2.299739832717619e-05,6.117013943473733e-06
471,809.359_1230.0,0.11947052411668913,0.6841526270771787,0.0009715561298662089,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,9.163296768785089e-06,3.672463249685732e-11,3.209307113850251e-11,5.434534052426293e-05,0.023754350441172144,0.0002862826076820494,8.363994195208535e-05,8.828959777623809e-05,1.530742278645168e-05,1.8384189693455848e-05
472,810.33_977.0,-0.129633191333793,0.6587116405715323,4.5751318771828074e-06,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,3.672463249685732e-11,3.209307113850251e-11,3.6218852871765346e-11,2.981473128840779e-11,3.132689058663393e-11,2.9457701419473213e-11,0.0010104683322427316,7.489500276362771e-06,1.845665318083017e-11
473,814.337_1299.0,-0.22108907726748606,0.4475007468897873,2.7340607328222583e-05,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,3.672463249685732e-11,3.209307113850251e-11,3.238014229184378e-05,2.981473128840779e-11,3.6465663152424677e-06,0.0015946080343670042,0.0015575295479699886,0.0014771834297458535,0.0001718672150906897
474,814.337_1348.0,0.20281226517853493,0.48681463321170504,0.0004216310011897284,6.464336309393652e-10,2.888412694909055e-06,8.65046921084288e-10,3.423586237287528e-10,3.672463249685732e-11,3.209307113850251e-11,8.341328441099083e-06,3.0446908181799396e-05,0.0008763050236957289,0.002853883869798525,0.00026238794331018386,9.986689345941247e-05,2.6851697889061127e-05
475,814.337_1061.0,0.21463029076809761,0.4612111133765431,2.4459455975742074e-11,1.9455336746615858e-05,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,3.672463249685732e-11,3.209307113850251e-11,3.6218852871765346e-11,2.981473128840779e-11,3.132689058663393e-11,2.9457701419473213e-11,2.5464854257300468e-11,6.765956810789461e-06,0.00204595070404626
476,814.337_1192.0,0.7620754045809137,0.001533832678089742,9.748749779245923e-05,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,3.672463249685732e-11,3.209307113850251e-11,3.6218852871765346e-11,2.981473128840779e-11,0.0032195859028298127,0.0005087243506229311,0.00010604473730671777,0.0010400812051199082,3.2221471563738845e-05
477,814.363_1043.0,-0.08067752769598788,0.7839541815919252,0.01200532209919764,1.787445552490052e-05,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,3.672463249685732e-11,3.209307113850251e-11,3.6218852871765346e-11,2.981473128840779e-11,1.9647178893907177e-06,0.19606792531202563,0.023359858072242265,0.0023660512030390986,0.00021461450119813347
478,815.347_1316.0,0.0802319172531593,0.785121923985215,0.0003059250298249322,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,3.672463249685732e-11,3.209307113850251e-11,0.0022594040589833954,0.006951572419660494,9.048476087544934e-05,0.0004996695460339298,0.0002804349884003439,0.00012494224167298117,7.554843303109764e-05
479,815.364_1045.0,-0.08077174599407903,0.7837073322986156,0.005656754920548054,1.9241710632641363e-05,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,3.672463249685732e-11,3.209307113850251e-11,3.6218852871765346e-11,2.981473128840779e-11,3.132689058663393e-11,0.09317518656889515,0.011054940463108849,0.0011027538341817768,9.711709234915577e-05
480,816.342_843.0,-0.1662630090412466,0.5699826015560029,4.0511383093142914e-05,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,3.672463249685732e-11,3.209307113850251e-11,3.6218852871765346e-11,2.981473128840779e-11,3.132689058663393e-11,2.9457701419473213e-11,2.5464854257300468e-11,0.005542242642322436,6.039990551673223e-05
481,816.378_1000.0,-0.06483470477363237,0.8257138464695346,0.0019007767786378617,6.464336309393652e-10,1.221705197308997e-10,4.1357545254061584e-05,3.423586237287528e-10,3.672463249685732e-11,3.209307113850251e-11,3.6218852871765346e-11,2.981473128840779e-11,0.000697918757754293,0.038722505425407935,0.0032788099280718743,0.0004542976245819738,6.210228138970677e-05
482,817.321_1105.0,0.7312640372160772,0.002960110791676908,0.00021381301851847355,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,3.672463249685732e-11,3.209307113850251e-11,3.6218852871765346e-11,0.0013884597041319954,0.001437314059885173,2.5746756436517042e-05,4.872627447728393e-05,3.439618080844711e-05,1.845665318083017e-11
483,817.357_1386.0,-0.10689601696826667,0.7160651403305143,0.0006136312530015777,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,6.442471340918975e-05,0.003899499026496573,0.00012803142877873983,2.401028701455097e-05,3.132689058663393e-11,1.7103650971061827e-05,3.0065536661859213e-05,1.6893990603762527e-05,7.5429487265551794e-06
484,819.295_1310.0,-0.08523238812125006,0.7720425822333215,2.4478755636101368e-05,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,3.672463249685732e-11,9.507366540799922e-06,0.00178354472500232,3.815824174245939e-06,3.132689058663393e-11,2.9457701419473213e-11,2.5464854257300468e-11,2.3828781921550337e-11,1.845665318083017e-11
485,819.303_582.0,-0.046961694442876595,0.8733392667050546,0.002511030644520475,2.313688990491919e-05,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,3.672463249685732e-11,3.209307113850251e-11,3.6218852871765346e-11,2.981473128840779e-11,0.00013789478580270194,0.020150448562378704,0.001042785535845962,0.0002531472622338588,6.125251649809305e-05
486,819.356_1667.0,-0.05868288668324408,0.8420515848003096,4.9103283612791984e-05,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,0.0018761226415654883,1.7122702744979885e-06,3.6218852871765346e-11,2.981473128840779e-11,3.132689058663393e-11,2.9457701419473213e-11,2.5464854257300468e-11,2.3828781921550337e-11,1.845665318083017e-11
487,820.349_1210.0,0.9092898654395793,6.598931376436367e-06,0.0027262358715718746,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,3.672463249685732e-11,3.209307113850251e-11,0.00010490234195413603,2.2861624119676547e-05,0.007727976659451554,0.000241148509252852,0.000305181676726315,6.715449805969937e-05,5.1533652357005386e-05
488,820.349_1101.0,-0.03396559726104695,0.9082306130937401,0.00010339065795492573,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,3.672463249685732e-11,3.209307113850251e-11,9.486064192402983e-07,5.2154621790284285e-06,0.00012060183827451804,0.0022400416732485415,0.00013277464376115994,4.874740637777599e-05,1.845665318083017e-11
489,822.332_796.0,-0.19805801920349678,0.49729880372060853,0.00019603736913671456,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,3.672463249685732e-11,3.209307113850251e-11,3.6218852871765346e-11,2.981473128840779e-11,3.132689058663393e-11,2.9457701419473213e-11,0.008932474583340745,0.005339928763444899,0.00012144942972627356
490,822.333_860.0,-0.15463079623867082,0.5976203715617918,5.236462863977082e-05,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,3.672463249685732e-11,3.209307113850251e-11,3.6218852871765346e-11,2.981473128840779e-11,3.132689058663393e-11,4.923887490313523e-05,0.002487064047759467,0.00045867550439423853,2.2444003949754685e-05
491,822.333_891.0,-0.13837810497446731,0.6370900245653981,5.533116680346822e-05,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,3.672463249685732e-11,3.209307113850251e-11,3.6218852871765346e-11,2.981473128840779e-11,3.132689058663393e-11,2.8467598731948332e-05,0.004132211307145844,0.0002849246559773785,3.4500983585653754e-06
492,822.368_949.0,-0.16487390995520904,0.5732550190721732,0.00025610591865977,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,9.323322621380193e-07,3.209307113850251e-11,3.6218852871765346e-11,2.981473128840779e-11,3.111491767017896e-06,9.647249466830237e-05,0.0001779482953106437,0.012402634984205272,0.00014128373349450065
493,822.368_1275.0,0.20400397002212448,0.4842030379974934,0.00038291644488080176,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,3.672463249685732e-11,3.209307113850251e-11,4.073347275893512e-06,0.0046568089913998235,0.0004607004694295541,4.593885380834268e-05,6.254752613812258e-05,1.4687766759928598e-05,9.841339488698175e-06
494,823.313_1180.0,0.3887956520229155,0.1694741463930789,0.002962827441644823,0.00025885217387153095,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,3.672463249685732e-11,3.209307113850251e-11,0.00014535657796955375,0.03477872298874927,0.011667150655919658,0.0010176879072078529,0.0008680865220193639,0.0003931886335177385,0.00021356674892706774
495,823.314_1077.0,0.07015983698210307,0.8116241018214867,0.002755396143918628,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,3.672463249685732e-11,3.209307113850251e-11,3.3625624531061765e-05,5.0749662774260534e-05,0.003284294477410439,0.017767630468531886,0.006193847667438318,0.00034365499988797676,3.956857544773519e-05
496,824.377_1038.0,0.8831024833766812,2.8508191904684772e-05,0.0005043008472314235,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,3.672463249685732e-11,3.209307113850251e-11,1.3102455814841583e-06,2.981473128840779e-11,0.0030997705740736146,5.08453796364244e-05,1.5481368492096103e-05,4.644643778866009e-05,1.6591810390513343e-05
497,825.33_917.0,0.10033670919959613,0.7328881752777757,0.001698812326351953,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,3.672463249685732e-11,3.209307113850251e-11,3.6218852871765346e-11,2.981473128840779e-11,2.2148150496359893e-05,0.0025918052896627022,3.3843151253667246e-05,7.647268573127086e-05,1.845665318083017e-11
498,825.364_1571.0,-0.11912133901924585,0.6850325073663994,0.00040746314822519844,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,4.814847211607348e-06,0.003610106121561133,0.0008015886818018639,0.0003743597331775683,3.143770611010686e-05,1.718980985773535e-05,2.219695950796288e-05,1.9407817121891765e-05,7.421199629790676e-06
499,826.339_1190.0,-0.18867974937577345,0.5182810993384568,0.0004838240373965483,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,3.672463249685732e-11,3.209307113850251e-11,3.6218852871765346e-11,5.621784674432219e-06,3.132689058663393e-11,1.6309046964308872e-06,0.0048632030732358045,0.024563982648847342,0.00014204701840875655
500,826.383_1228.0,0.1563292330204985,0.5935521548862175,0.0004935573066075532,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,3.672463249685732e-11,3.209307113850251e-11,3.500158844382516e-05,0.004103754649548934,0.00012147197533450869,4.6608246344032086e-05,4.799219339401652e-05,6.023198227712539e-06,6.1269865936649555e-06
501,827.327_1578.0,-0.005976055982043836,0.9838235925742436,0.012503990312105633,0.0005339911975656516,1.221705197308997e-10,8.65046921084288e-10,1.3642400052885413e-05,0.05324320322390962,0.0030325521217467125,0.002186822274643141,0.001122248952884579,0.000760722138300675,0.0012802438134567823,0.0018658096231500762,0.0018713446971908407,0.0006898198297168283
502,827.336_687.0,0.2294309104757916,0.4300959740230259,0.00024002938117155003,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,3.672463249685732e-11,3.209307113850251e-11,3.6218852871765346e-11,2.981473128840779e-11,3.132689058663393e-11,2.9457701419473213e-11,2.5464854257300468e-11,2.3828781921550337e-11,0.005974288734863974
503,827.336_905.0,0.2256385073016385,0.4379658882929954,0.0003148886401833961,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,3.672463249685732e-11,3.209307113850251e-11,3.6218852871765346e-11,2.981473128840779e-11,3.132689058663393e-11,0.0002872285125833162,7.303386498741833e-06,5.34044884805624e-06,0.008868331185080146
504,828.318_1067.0,0.9051836557108807,8.528504207431968e-06,0.0013154474621066405,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,3.672463249685732e-11,3.209307113850251e-11,2.393624814055725e-05,7.49856796983703e-07,0.0029978878861970735,6.858782805339241e-05,0.0002847171465784186,3.492231368887357e-05,1.1338507975741519e-05
505,828.381_1208.0,-0.07267226538714486,0.8049945759982953,0.00010080175505555053,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,3.672463249685732e-11,3.209307113850251e-11,3.6218852871765346e-11,7.028654680565262e-05,6.187526267483311e-06,0.004779202619830738,4.856891359552561e-06,2.3828781921550337e-11,1.845665318083017e-11
506,828.381_1169.0,-0.03145479053210615,0.9149911438902887,0.0001540062742067783,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,3.672463249685732e-11,3.209307113850251e-11,3.6218852871765346e-11,2.981473128840779e-11,0.00021708719233212405,0.004315085737719367,6.976652662986734e-05,1.7221652830403665e-05,1.845665318083017e-11
507,828.417_1540.0,-0.08382849856257649,0.7757091029673702,0.0002088483513673391,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,8.981051051674416e-06,0.00023094193121946113,0.006635587092049687,7.507434217979587e-05,3.3513233439288344e-06,5.212699175746092e-06,1.0473970989753072e-05,6.62883022257635e-06,1.845665318083017e-11
508,829.363_1445.0,-0.12726783274743889,0.6646036334987702,0.0024969526964444913,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,3.672463249685732e-11,0.012308438075797455,0.016306002170589345,0.00046667883516647216,6.991216260834841e-05,0.0001366804116103471,0.0001948639215963096,0.00013421468010870973,3.439928829409008e-05
509,830.357_981.0,-0.1708870939259773,0.5591454704319787,0.002720110282106494,6.464336309393652e-10,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,3.672463249685732e-11,3.209307113850251e-11,3.6218852871765346e-11,2.981473128840779e-11,3.132689058663393e-11,8.674261379795358e-05,0.006879060014705585,0.06503687062070997,0.0006220139487234024
510,831.343_1228.0,0.1904588442921871,0.514270399758467,0.007172004484260747,0.00016170094878164215,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,3.672463249685732e-11,3.209307113850251e-11,0.00047682199269842275,0.04558649280747545,0.002762155857712033,0.0010313748186925686,0.0013069680475327138,0.00029232940802084413,0.00031696934698478764
511,832.34_1230.0,0.19529505141264256,0.5034393110959513,0.0030646724924635353,6.265033624229432e-05,1.221705197308997e-10,8.65046921084288e-10,3.423586237287528e-10,3.672463249685732e-11,3.209307113850251e-11,0.00021539431201808115,0.019721383488940068,0.0013018044288484302,0.0004693578994320857,0.0005319584563022016,0.00010712944855734422,0.00017704745857507925
